date,daily_demand,avg_price,price_std,min_price,max_price,median_price,customer_type,year,month,day,dayofweek,quarter,weekofyear,demand_lag_1,price_lag_1,demand_lag_2,price_lag_2,demand_lag_3,price_lag_3,demand_lag_7,price_lag_7,demand_lag_14,price_lag_14,demand_lag_30,price_lag_30,demand_ma_3,price_ma_3,demand_std_3,price_std_3,demand_ma_7,price_ma_7,demand_std_7,price_std_7,demand_ma_14,price_ma_14,demand_std_14,price_std_14,demand_ma_30,price_ma_30,demand_std_30,price_std_30,price_range,price_cv,is_weekend,is_month_start,is_month_end,season,demand_price_ratio,price_demand_elasticity,demand_trend,price_trend
2016-10-05,71,121.67,34.54,46.0,201.25,115.6,线上用户,2016,10,5,2,4,40,80.0,108.7,97.0,107.41,91.0,102.23,81.0,115.76,127.0,101.57,113.0,109.96,82.66666666666667,112.59333333333335,13.203534880225375,7.887042115605141,81.0,107.51857142857143,16.093476939430925,6.962155864795973,86.42857142857143,112.075,26.2025080587992,9.396079174110714,87.36666666666666,115.64699999999999,24.215246455890885,10.099579079655168,155.25,0.28388263332917874,0,0,0,1,0.5835456562354282,-1.060615447440579,-0.6071428571428545,2.5746428571428623
2016-10-06,143,83.85,40.41,4.5,221.4,85.0,线上用户,2016,10,6,3,4,40,71.0,121.67,80.0,108.7,97.0,107.41,82.0,100.57,104.0,125.59,57.0,130.43,98.0,104.74000000000002,39.230090491865994,19.218462477523808,89.71428571428571,105.13,28.476389551780507,11.275426082119093,89.21428571428571,109.09357142857142,30.010712373132126,11.222479231876221,90.23333333333333,114.09433333333332,25.55006354446957,11.2621311400682,216.9,0.4819320214094297,0,0,0,1,1.7054263563857575,-0.30652356254175095,6.178571428571429,-0.9539285714285674
2016-10-07,89,129.74,40.75,28.0,243.0,133.47,线上用户,2016,10,7,4,4,40,143.0,83.85,71.0,121.67,80.0,108.7,95.0,103.97,84.0,115.69,46.0,126.25,101.0,111.75333333333337,37.46998799039032,24.499555778285632,88.85714285714286,108.81142857142858,28.380912432058675,14.561636158723603,89.57142857142857,110.09714285714287,29.973614770621026,12.421861887304008,91.66666666666667,114.21066666666667,24.150866812934236,11.409090426840256,215.0,0.3140897178731239,0,0,0,1,0.6859873592811786,-1.4492966217846328,6.8571428571428585,1.5171428571428605
2016-10-08,37,120.67,33.09,51.5,198.9,118.8,线上用户,2016,10,8,5,4,40,89.0,129.74,143.0,83.85,71.0,121.67,51.0,108.08,46.0,132.51,89.0,128.35,89.66666666666667,111.42000000000002,53.00314456080251,24.303187033802697,86.85714285714286,110.61,31.78274464458427,15.218925717671386,88.92857142857143,109.25142857142858,31.056931062694776,11.112606740609138,89.93333333333334,113.95466666666668,26.13352099393088,11.164428034312161,147.4,0.2742189442053353,1,0,0,1,0.30662136402530693,0.11965202799327238,-4.1071428571428505,2.68321428571429
2016-10-09,80,96.13,36.28,39.4,195.0,93.46,线上用户,2016,10,9,6,4,40,37.0,120.67,89.0,129.74,143.0,83.85,91.0,102.23,109.0,113.67,80.0,130.57,68.66666666666667,115.51333333333336,27.790885796126194,17.38825561502164,85.28571428571429,109.73857142857142,31.815689450931103,15.936459695272562,86.85714285714286,107.99857142857142,30.57866813736258,11.556028634535345,89.93333333333334,112.80666666666666,26.13352099393088,11.167689642626417,155.6,0.37740559654869393,1,0,0,1,0.8322063870974508,-0.17498809788509298,-4.250000000000002,-0.0653571428571451
2016-10-10,106,102.29,33.91,39.2,213.0,107.0,线上用户,2016,10,10,0,4,41,80.0,96.13,37.0,120.67,89.0,129.74,97.0,107.41,152.0,103.27,72.0,115.06,74.33333333333333,106.36333333333336,34.84728588187792,12.767025234302816,86.57142857142857,109.00714285714287,32.541548533411465,16.176827783680466,83.57142857142857,107.92857142857143,25.003735984584814,11.589793823840175,91.06666666666666,112.38100000000001,26.066140453870723,11.321155768340835,173.8,0.33150845631718556,0,0,0,1,1.0362694299505064,0.19716889181994107,-0.3571428571428558,-1.1960714285714271
2016-10-11,73,112.06,39.94,39.0,250.0,120.0,线上用户,2016,10,11,1,4,41,106.0,102.29,80.0,96.13,37.0,120.67,80.0,108.7,67.0,109.93,103.0,112.21,86.33333333333333,103.49333333333335,17.387735140993147,8.032884496450992,85.57142857142857,109.48714285714286,32.882909151802664,16.215996951863808,84.0,108.08071428571428,24.747960288911628,11.631992001032794,90.06666666666666,112.376,26.16780508541941,11.321267018163391,211.0,0.3564162055723348,0,0,0,1,0.6514367302649084,-0.30679856535796035,-2.749999999999995,-0.9128571428571464
2016-10-12,45,102.14,36.94,37.5,202.5,92.28,线上用户,2016,10,12,2,4,41,73.0,112.06,106.0,102.29,80.0,96.13,71.0,121.67,81.0,115.76,103.0,115.69,74.66666666666667,105.49666666666668,30.534133905079546,5.684508187462137,81.85714285714286,106.69714285714285,36.112918147705145,15.43168354855865,81.42857142857143,107.10785714285714,26.863513389881827,11.509235207212857,88.13333333333334,111.92433333333334,27.297509464940237,11.454007786264977,165.0,0.36166046599161344,0,0,0,1,0.44057176420201966,0.2307947333315972,-9.178571428571432,0.0403571428571497
2016-10-13,101,102.34,34.95,39.0,231.78,95.0,线上用户,2016,10,13,3,4,41,45.0,102.14,73.0,112.06,106.0,102.29,143.0,83.85,82.0,100.57,128.0,118.9,73.0,105.51333333333336,27.99999999999991,5.670461474459032,75.85714285714286,109.33857142857143,26.46021271915351,12.089760720779939,82.78571428571429,107.23428571428572,27.36977156653676,11.4414144595486,87.23333333333333,111.37233333333333,26.36701614195055,11.505160666154378,192.78,0.3415086964684866,0,0,0,1,0.986906390366728,0.0015734705739459847,1.607142857142856,-3.69035714285713
2016-10-14,121,110.65,28.16,40.5,235.33,115.0,线上用户,2016,10,14,4,4,41,101.0,102.34,45.0,102.14,73.0,112.06,89.0,129.74,95.0,103.97,63.0,114.27,89.0,105.04333333333336,39.39543120718436,4.856545411434322,80.42857142857143,106.61142857142856,31.41049263572672,8.270573193701837,84.64285714285714,107.71142857142857,29.09032919626832,11.434098031860701,89.16666666666667,111.25166666666665,26.6536965584491,11.49269845667652,194.83,0.2544961590370993,0,0,0,1,1.0935381833625362,0.4100595845294348,8.321428571428573,-0.6353571428571461
2016-10-15,44,124.14,38.62,42.0,249.63,115.66,线上用户,2016,10,15,5,4,41,121.0,110.65,101.0,102.34,45.0,102.14,37.0,120.67,51.0,108.08,97.0,139.62,88.66666666666667,112.37666666666671,39.95414037785481,11.002092225269207,81.42857142857143,107.10714285714286,29.871151874102694,9.294277297143068,84.14285714285714,108.85857142857142,29.765382946940736,12.250402729419553,87.4,110.73566666666667,27.846376598314695,10.47779349084456,207.63,0.31110037052431927,1,0,0,1,0.3544385371069407,-0.19158221203517248,-1.785714285714279,3.2510714285714286
2016-10-16,120,90.21,31.81,34.85,198.0,85.0,线上用户,2016,10,16,6,4,41,44.0,124.14,121.0,110.65,101.0,102.34,80.0,96.13,91.0,102.23,100.0,120.25,95.0,108.33333333333336,44.1701256507155,17.08322081263736,87.14285714285714,106.26142857142858,33.193516291732585,10.632581104904835,86.21428571428571,108.0,31.251285687837957,13.13964055239552,88.06666666666666,109.73433333333334,28.392487269228972,10.96143858018325,163.15,0.35262166053069266,1,0,0,1,1.3302294644351815,-0.1582381512550325,2.142857142857141,-0.12749999999999662
2016-10-17,80,111.15,39.0,39.0,242.77,110.0,线上用户,2016,10,17,0,4,42,120.0,90.21,44.0,124.14,121.0,110.65,106.0,102.29,97.0,107.41,75.0,112.62,81.33333333333333,108.50000000000004,38.01753981168861,17.119523941979025,83.42857142857143,107.52714285714285,32.17067579259682,10.60834846443384,85.0,108.26714285714286,31.130000370654216,13.164717665365794,88.23333333333333,109.68533333333333,28.327741165511696,10.951375203625254,203.77,0.35087719295088826,0,0,0,1,0.7197480881043862,-0.6963751456002671,4.071428571428574,-0.17107142857143282
2016-10-18,73,89.17,38.06,40.825,207.0,81.0,线上用户,2016,10,18,1,4,42,80.0,111.15,120.0,90.21,44.0,124.14,73.0,112.06,80.0,108.7,97.0,110.34,91.0,96.84333333333336,25.357444666211837,12.400844057293762,83.42857142857143,104.25714285714287,32.17067579259682,12.36129674196259,84.5,106.87214285714286,31.272376603986256,14.11572073887922,87.43333333333334,108.97966666666666,28.410395539531645,11.572198099349073,166.175,0.4268251653665106,0,0,0,1,0.8186609845442794,2.260009255137874,1.4642857142857224,-1.490357142857141
2016-10-19,57,98.44,36.3,42.65,202.5,87.01,线上用户,2016,10,19,2,4,42,73.0,89.17,80.0,111.15,120.0,90.21,45.0,102.14,71.0,121.67,100.0,116.34,70.0,99.5866666666667,11.789826122551393,11.034773823387587,85.14285714285714,103.72857142857143,30.030143586228778,12.544660787989125,83.5,105.21285714285715,31.953692455465454,13.598290858990962,86.0,108.383,28.83604066752761,11.640871856790223,159.85,0.36875253958058185,0,0,0,1,0.5790329133909963,-0.47431172961400647,-6.8571428571428585,-2.4160714285714318
2016-10-20,69,102.85,33.73,47.504999999999995,192.86,96.3,线上用户,2016,10,20,3,4,42,57.0,98.44,73.0,89.17,80.0,111.15,101.0,102.34,143.0,83.85,74.0,107.89,66.33333333333333,96.82000000000001,8.326663997864244,6.982399301098766,80.57142857142857,103.80142857142857,29.647131074563955,12.536730605931993,78.21428571428571,106.57000000000001,27.10713380821941,12.175958025804654,85.83333333333333,108.21499999999999,28.922111018166053,11.684518714359214,145.35500000000002,0.32795333006048094,0,0,0,1,0.6708799221515918,0.2127945855850643,-6.321428571428569,-2.7085714285714233
2016-10-21,86,107.49,31.62,52.36,196.0,96.35,线上用户,2016,10,21,4,4,42,69.0,102.85,57.0,98.44,73.0,89.17,121.0,110.65,89.0,129.74,127.0,101.57,70.66666666666667,102.92666666666669,14.571661996262769,4.525487082439017,75.57142857142857,103.35000000000001,24.130597056138303,12.303751460428543,78.0,104.98071428571428,27.027051975040617,10.21287759063632,84.46666666666667,108.41233333333334,27.858922093826255,11.61822696525144,143.64,0.2941668992190747,0,0,0,1,0.8000744254535237,0.18311074780821399,0.03571428571428632,-1.3349999999999962
2016-10-22,48,106.56,45.17,41.33,300.0,101.93,线上用户,2016,10,22,5,4,42,86.0,107.49,69.0,102.85,57.0,98.44,44.0,124.14,37.0,120.67,104.0,125.59,67.66666666666667,105.63333333333337,19.035055380358855,2.454879494664534,76.14285714285714,100.83857142857141,23.29111827448795,8.585092561278016,78.78571428571429,103.97285714285715,25.878944727708443,9.190533949979024,82.6,107.778,28.37628927649709,11.158420788031009,258.67,0.42389264260286297,1,0,0,1,0.4504504504081785,0.019580769278433052,-7.42857142857143,1.9789285714285736
2016-10-23,144,93.69,29.7,3.0,213.1,95.65,线上用户,2016,10,23,6,4,42,48.0,106.56,86.0,107.49,69.0,102.85,120.0,90.21,80.0,96.13,84.0,115.69,92.66666666666667,102.58000000000003,48.34597535817567,7.712995527030264,79.57142857142857,101.33571428571429,31.234901114283083,7.9438484735942385,83.35714285714286,103.79857142857144,31.212934061815805,9.37204669966289,84.6,107.04466666666667,30.51240561725214,11.3419254989174,210.1,0.31700288181054515,1,0,0,1,1.5369836693844612,-0.06038851321157098,6.107142857142852,-0.30535714285714105
2016-10-24,75,89.98,39.29,37.31,221.18,85.5,线上用户,2016,10,24,0,4,43,144.0,93.69,48.0,106.56,86.0,107.49,80.0,111.15,106.0,102.29,46.0,132.51,89.0,96.74333333333335,49.507575177946215,8.701507532222097,78.85714285714286,98.31142857142858,31.280604061881313,7.607411799403949,81.14285714285714,102.91928571428572,30.576152454177542,10.075528208551717,85.56666666666666,105.627,29.69579481820706,10.688319809251231,183.87,0.43665258941579765,0,0,0,1,0.8335185595872951,0.08264071786996516,5.678571428571431,-0.1199999999999993
2016-10-25,101,94.41,31.45,34.0,183.0,90.9,线上用户,2016,10,25,1,4,43,75.0,89.98,144.0,93.69,48.0,106.56,73.0,89.17,73.0,112.06,109.0,113.67,106.66666666666667,92.69333333333334,34.847285881877944,2.3772322842572184,82.85714285714286,99.05999999999999,32.183994839197915,6.76965287145481,83.14285714285714,101.65857142857143,30.916406256616963,9.947226793389374,85.3,104.985,29.513468579382575,10.766697617478249,149.0,0.33312149133215535,0,0,0,1,1.0698019276485753,0.14201873511030874,7.214285714285714,-1.8439285714285683
2016-10-26,67,89.94,26.17,38.46,145.0,90.9,线上用户,2016,10,26,2,4,43,101.0,94.41,75.0,89.98,144.0,93.69,57.0,98.44,45.0,102.14,152.0,103.27,81.0,91.44333333333334,17.77638883463104,2.569286541690877,84.28571428571429,97.8457142857143,31.046815648384225,7.609618600041089,84.71428571428571,100.78714285714285,29.34785687740609,10.424737169585983,82.46666666666667,104.54066666666667,26.84917430610363,11.109516558380234,106.53999999999999,0.29097175891805965,0,0,0,1,0.7449410717428352,0.14064749291616513,1.8214285714285796,-2.9096428571428605
2016-10-27,67,93.03,32.75,18.6,165.0,90.95,线上用户,2016,10,27,3,4,43,67.0,89.94,101.0,94.41,75.0,89.98,69.0,102.85,101.0,102.34,67.0,109.93,78.33333333333333,92.46000000000004,19.629909152447148,2.288864347221411,84.0,96.44285714285715,31.21965193058149,7.4365083972824815,82.28571428571429,100.12214285714286,29.303264642038215,10.613299478681373,82.46666666666667,103.97733333333333,26.84917430610363,11.254347185630886,146.4,0.3520369772813032,0,0,0,1,0.720197785583124,3435623.7491661054,-2.2142857142857175,-2.71071428571429
2016-10-28,115,102.11,36.22,15.3,233.33,100.08,线上用户,2016,10,28,4,4,43,67.0,93.03,67.0,89.94,101.0,94.41,86.0,107.49,121.0,110.65,81.0,115.76,83.0,95.0266666666667,27.71281292110195,6.325917588248883,88.14285714285714,95.67428571428572,33.37877854480074,6.294867902089563,81.85714285714286,99.51214285714286,28.731802649964234,10.198997068770716,83.6,103.52233333333334,27.49495251483622,11.035357808155942,218.03,0.3547155028543027,0,0,1,1,1.1262364116025623,0.13623741255247152,1.39285714285715,-0.5253571428571441
2016-10-29,116,88.81,39.06,12.0,214.21,81.63,线上用户,2016,10,29,5,4,43,115.0,102.11,67.0,93.03,67.0,89.94,48.0,106.56,44.0,124.14,82.0,100.57,99.33333333333333,94.65000000000003,28.00595174839322,6.79638139012099,97.85714285714286,93.13857142857144,29.407643969034893,4.497460129789098,87.0,96.98857142857143,27.86505945555378,7.701652027717576,84.73333333333333,103.13033333333333,28.120348912993617,11.348281195492094,202.21,0.4398153360612752,1,0,1,1,1.306159216157397,-14.978927050014992,-1.3571428571428588,0.2942857142857208
2016-10-30,102,85.83,30.39,35.0,178.0,80.1,线上用户,2016,10,30,6,4,43,116.0,88.81,115.0,102.11,67.0,93.03,144.0,93.69,120.0,90.21,95.0,103.97,111.0,92.25000000000004,7.810249675906436,8.668033225592822,91.85714285714286,92.01571428571428,21.698145630664293,5.254337437275663,85.71428571428571,96.67571428571429,26.612398994073963,8.077962151896653,84.96666666666667,102.52566666666668,28.23727462346384,11.777168058207796,143.0,0.3540720027549724,1,0,1,1,1.188395665712642,0.2780253419354806,5.678571428571433,-0.4099999999999962
2016-10-31,98,83.41,35.59,28.71,153.3,82.52,线上用户,2016,10,31,0,4,44,102.0,85.83,116.0,88.81,115.0,102.11,75.0,89.98,80.0,111.15,51.0,108.08,105.33333333333333,86.0166666666667,9.45163125250502,2.7048351767362333,95.14285714285714,91.07714285714285,20.42407542932723,6.183258888012447,87.0,94.69428571428571,26.74955067918843,7.645031281604116,86.53333333333333,101.70333333333333,27.584020028261577,12.228598570094269,124.59,0.42668744749710025,0,0,1,1,1.1749190743106441,0.7189795611797043,3.9285714285714266,-1.6228571428571392
2016-11-01,69,79.91,28.17,29.0,144.0,79.2,线上用户,2016,11,1,1,4,44,98.0,83.41,102.0,85.83,116.0,88.81,101.0,94.41,73.0,89.17,91.0,102.23,89.66666666666667,83.05000000000003,18.00925687898667,2.9763736324551204,90.57142857142857,89.00571428571428,22.38196552924638,7.222160011941661,86.71428571428571,94.03285714285713,26.93133311399033,8.511246341501135,85.8,100.95933333333332,27.75309861544502,12.858226920545304,115.0,0.3525215867410185,0,1,0,0,0.863471405222942,0.14180058274292556,1.9642857142857175,-2.343214285714286
2016-11-02,88,83.4,27.69,29.0,141.0,87.82,线上用户,2016,11,2,2,4,44,69.0,79.91,98.0,83.41,102.0,85.83,67.0,89.94,57.0,98.44,97.0,107.41,85.0,82.24000000000002,14.730919862656066,2.0178453855470386,93.57142857142857,88.07142857142857,19.973792352790007,7.498871978662834,88.92857142857143,92.95857142857143,25.53870150820679,8.854440743441847,85.5,100.159,27.676393526265034,13.185923881954421,112.0,0.3320143884493988,0,1,0,0,1.0551558751732426,0.15860605764036895,-1.678571428571427,-2.8103571428571423
2016-11-03,75,79.44,34.16,28.0,146.4,79.2,线上用户,2016,11,3,3,4,44,88.0,83.4,69.0,79.91,98.0,83.41,67.0,93.03,69.0,102.85,80.0,108.7,77.33333333333333,80.9166666666667,9.712534856222033,2.163430917155843,94.71428571428571,86.13,18.364043542697413,7.755950403829301,89.35714285714286,91.28642857142857,25.22699147542385,9.051056552981914,85.33333333333333,99.18366666666667,27.725667596618056,13.60778060480519,118.4,0.430010070439324,0,1,0,0,0.9441087612104597,0.3214167345410605,-7.464285714285703,-3.0267857142857144
2016-11-04,92,85.63,32.16,27.0,187.0,88.0,线上用户,2016,11,4,4,4,44,75.0,79.44,88.0,83.4,69.0,79.91,115.0,102.11,86.0,107.49,71.0,121.67,85.0,82.82333333333337,8.88819441731531,3.135033226826674,91.42857142857143,83.7757142857143,16.040128250288596,3.342144307390275,89.78571428571429,89.725,25.216534781242945,7.846056089134734,86.03333333333333,97.98233333333334,27.616191319378228,13.136878515326377,160.0,0.3755693097774648,0,0,0,0,1.0743898165275734,0.3437666455766716,-4.857142857142854,-0.7974999999999998
2016-11-05,80,87.12,39.37,30.24,174.9,81.05,线上用户,2016,11,5,5,4,44,92.0,85.63,75.0,79.44,88.0,83.4,116.0,88.81,48.0,106.56,143.0,83.85,82.33333333333333,84.06333333333336,8.736894948053815,4.072644513495904,86.28571428571429,83.53428571428572,12.147898113312506,2.95668089329141,92.07142857142857,88.33642857142857,22.434397647412037,6.181005154930449,83.93333333333334,98.09133333333334,25.444914583486323,13.028696108930374,144.66,0.4519054177626371,1,0,0,0,0.9182736454409696,-0.13340341246201576,-2.571428571428571,0.28000000000000097
2016-11-06,85,110.54,44.22,37.8,232.5,117.28,线上用户,2016,11,6,6,4,44,80.0,87.12,92.0,85.63,75.0,79.44,102.0,85.83,144.0,93.69,89.0,129.74,85.66666666666667,94.43000000000002,6.027713773341302,13.97154608481049,83.85714285714286,87.0642857142857,9.99047165100413,10.718082628814205,87.85714285714286,89.53999999999999,16.750922559471622,8.50665079172231,83.8,97.45133333333334,25.427923830797177,11.837555587994409,194.7,0.40003618595983026,1,0,0,0,0.768952415345671,4.301193067548319,-0.4642857142857121,3.501428571428573
2016-11-07,104,136.12,56.9,37.8,215.0,144.74,线上用户,2016,11,7,0,4,45,85.0,110.54,80.0,87.12,92.0,85.63,98.0,83.41,75.0,89.98,37.0,120.67,89.66666666666667,111.26000000000003,12.662279942148203,24.5079334094084,84.71428571428571,94.59428571428573,11.542880716618727,21.156034487542577,89.92857142857143,92.83571428571427,16.83158334210441,15.084783323339124,86.03333333333333,97.96633333333332,24.08244937326948,13.146267985783263,177.2,0.41801351745386317,0,0,0,0,0.7640317366467798,1.035252731913519,3.7142857142857184,8.235357142857145
2016-11-08,46,82.91,50.53,37.8,224.0,54.9,线上用户,2016,11,8,1,4,45,104.0,136.12,85.0,110.54,80.0,87.12,69.0,79.91,101.0,94.41,80.0,96.13,78.33333333333333,109.85666666666668,29.569128044860033,26.61158081237056,81.42857142857143,95.02285714285715,18.146231407256664,20.83696772108455,86.0,92.01428571428572,20.141804976027256,15.30398123882292,84.9,97.52566666666668,25.152431842392545,13.428484825647708,186.2,0.6094560365927566,0,0,0,0,0.5548184778006492,0.7009332661884897,-2.6785714285714195,4.885714285714292
2016-11-09,38,85.21,57.8,26.1,246.25,62.42,线上用户,2016,11,9,2,4,45,46.0,82.91,104.0,136.12,85.0,110.54,88.0,83.4,67.0,89.94,106.0,102.29,62.666666666666664,101.41333333333336,36.018513757973516,30.07884694155217,74.28571428571429,95.28142857142856,24.01884181022801,20.679332217273767,83.92857142857143,91.67642857142857,23.463438943023153,15.40517276119291,82.63333333333334,96.95633333333332,26.22644537068652,13.580734956328035,220.15,0.6783241402795067,0,0,0,0,0.4459570472425823,-0.15951032155876896,-6.392857142857136,2.1739285714285743
2016-11-10,75,92.08,46.5,29.0,260.0,90.0,线上用户,2016,11,10,3,4,45,38.0,85.21,46.0,82.91,104.0,136.12,75.0,79.44,67.0,93.03,73.0,112.06,53.0,86.73333333333335,19.46792233393162,4.771020156456129,74.28571428571429,97.08714285714287,24.01884181022801,19.588613796697988,84.5,91.60857142857142,23.114264659928924,15.400843561882725,82.7,96.29033333333334,26.203645442624083,13.301549944256408,231.0,0.5049956558965035,0,0,0,0,0.8145091224137154,0.08280337522840028,-6.2142857142857135,-0.4321428571428581
2016-11-11,116,88.85,30.03,30.24,207.9,89.38,线上用户,2016,11,11,4,4,45,75.0,92.08,38.0,85.21,46.0,82.91,92.0,85.63,115.0,102.11,45.0,102.14,76.33333333333333,88.71333333333335,39.017090272511716,3.4370384538599863,77.71428571428571,97.54714285714286,28.300260809836303,19.310558177920534,84.57142857142857,90.66142857142857,23.217083516948797,15.110333630253985,85.06666666666666,95.84733333333334,25.885601554070313,13.321305448437936,177.66,0.33798536856072203,0,0,0,0,1.3055711872475442,-0.0641674248184501,0.7857142857142874,-2.9514285714285697
2016-11-12,82,71.95,27.99,29.619999999999997,150.0,75.0,线上用户,2016,11,12,5,4,45,116.0,88.85,75.0,92.08,38.0,85.21,80.0,87.12,116.0,88.81,101.0,102.34,91.0,84.29333333333335,21.93171219946121,10.810949696178808,78.0,95.38,28.33725463060941,21.412608435218626,82.14285714285714,89.45714285714284,21.382441189181357,15.919445984064975,84.43333333333334,94.83433333333332,25.71418947254376,13.951147445908495,120.38,0.38902015282987906,1,0,0,0,1.1396803334065768,0.6489457005807,1.571428571428574,-7.183571428571431
2016-11-13,78,72.68,21.67,29.0,121.0,68.28,线上用户,2016,11,13,6,4,45,82.0,71.95,116.0,88.85,75.0,92.08,85.0,110.54,102.0,85.83,121.0,110.65,92.0,77.8266666666667,20.880613017821,9.553461850727386,77.0,89.97142857142858,28.17209020762679,21.72438984841021,80.42857142857143,88.51785714285714,20.616327680578205,16.526292887196707,83.0,93.56866666666669,24.787371645728058,14.187200091518756,92.0,0.29815630155501427,1,0,0,0,1.0731975782783163,-0.20799170351391041,2.571428571428571,-7.450000000000004
2016-11-14,94,71.72,24.8,6.0,125.0,75.0,线上用户,2016,11,14,0,4,46,78.0,72.68,82.0,71.95,116.0,88.85,104.0,136.12,98.0,83.41,44.0,124.14,84.66666666666667,72.11666666666669,8.326663997864255,0.5012318159288353,75.57142857142857,80.77142857142857,26.794633435678417,8.58912767897335,80.14285714285714,87.68285714285715,20.380447427930658,17.089932451849922,84.66666666666667,91.82133333333333,23.733191269108488,13.50374832594948,119.0,0.34578918009679466,0,0,0,0,1.310652537463657,-0.06439185156645652,8.25,-2.8128571428571383
2016-11-15,49,62.95,25.74,26.99,114.0,62.57,线上用户,2016,11,15,1,4,46,94.0,71.72,78.0,72.68,82.0,71.95,46.0,82.91,69.0,79.91,120.0,90.21,73.66666666666667,69.11666666666669,22.810816147900717,5.362017655071367,76.0,77.92,26.26150541508734,10.79161711700295,78.71428571428571,86.47142857142858,21.868236788085778,18.245350032328773,82.3,90.91266666666665,23.628080897452225,14.49657817730045,87.01,0.40889594910104904,0,0,0,0,0.778395551901764,0.2554316221169927,1.1785714285714346,-4.416785714285705
2016-11-16,76,76.97,27.64,27.994999999999997,140.0,75.0,线上用户,2016,11,16,2,4,46,49.0,62.95,94.0,71.72,78.0,72.68,38.0,85.21,88.0,83.4,80.0,111.15,73.0,70.5466666666667,22.649503305812132,7.083264313386739,81.42857142857143,76.74285714285715,20.36219653227621,10.302206421094848,77.85714285714286,86.01214285714286,21.71088753051439,18.40881192780806,82.16666666666667,89.77333333333334,23.652780449420757,14.191156141896522,112.005,0.35910094837480827,0,0,0,0,0.9873976872823962,0.4041890904201367,-4.249999999999996,-3.4771428571428555
2016-11-17,69,73.38,25.32,29.0,123.0,76.08,线上用户,2016,11,17,3,4,46,76.0,76.97,49.0,62.95,94.0,71.72,75.0,92.08,75.0,79.44,73.0,89.17,64.66666666666667,71.10000000000002,14.011899704655598,7.282781062201801,80.57142857142857,74.07142857142857,20.79949633089805,7.777509088328841,77.42857142857143,85.5792857142857,21.830515994163687,18.64496527805246,82.03333333333333,89.24700000000001,23.71742169701458,14.503679711453339,94.0,0.34505314794970665,0,0,0,0,0.9403107112373522,0.5063940118091137,-6.499999999999994,-1.646428571428566
2016-11-18,109,77.02,31.55,18.5,178.67,75.0,线上用户,2016,11,18,4,4,46,69.0,73.38,76.0,76.97,49.0,62.95,116.0,88.85,92.0,85.63,57.0,98.44,84.66666666666667,75.79000000000002,21.361959960016033,2.0872709455096796,79.57142857142857,72.38142857142857,18.893183452038333,4.712272730403448,78.64285714285714,84.96428571428571,23.137073622742005,18.78464008962389,83.76666666666667,88.533,23.72498077225087,14.56263455465471,160.17,0.40963386128153295,0,0,0,0,1.4152168266144878,0.0855682732582074,1.6071428571428636,0.780714285714285
2016-11-19,85,73.0,29.8,8.0,147.9,72.0,线上用户,2016,11,19,5,4,46,109.0,77.02,69.0,73.38,76.0,76.97,82.0,71.95,80.0,87.12,69.0,102.85,87.66666666666667,74.46666666666668,20.13289182738854,2.2193993181266762,80.0,72.53142857142856,18.99122604432533,4.712962368373422,79.0,83.95571428571428,23.19814316176737,19.03735425795451,84.3,87.53800000000001,23.560852979114394,14.570442778400064,139.9,0.4082191780262714,1,0,0,0,1.1643835614843312,0.23704882925467147,2.53571428571429,0.7853571428571414
2016-11-20,38,69.11,22.91,28.3,133.98,68.33,线上用户,2016,11,20,6,4,46,85.0,73.0,109.0,77.02,69.0,73.38,78.0,72.68,85.0,110.54,86.0,107.49,77.33333333333333,73.04333333333335,36.11555528208486,3.955178040657589,74.28571428571429,72.02142857142857,24.81742859171266,4.884251660766867,75.64285714285714,80.99642857142858,25.5451550211572,17.764569148531816,82.7,86.25866666666666,25.02571091690597,14.442566811061127,105.67999999999999,0.3315005063910432,1,0,0,0,0.5498480682173568,0.09637132205766262,-2.249999999999998,0.440000000000005
2016-11-21,48,71.94,26.52,19.35,131.4,73.35,线上用户,2016,11,21,0,4,47,38.0,69.11,85.0,73.0,109.0,77.02,94.0,71.72,104.0,136.12,48.0,106.56,57.0,71.35000000000002,24.75883680627978,2.010994778701662,67.71428571428571,72.05285714285715,24.817428591712684,4.8826963667131125,71.64285714285714,76.41214285714285,25.1445272921815,8.094301108777792,82.7,85.10466666666666,25.02571091690597,14.144540736400348,112.05000000000001,0.3686405337269057,0,0,0,0,0.6672226854785624,0.15560699741496203,-2.25,0.3882142857142866
2016-11-22,34,79.46,25.46,35.0,119.0,82.54,线上用户,2016,11,22,1,4,47,48.0,71.94,38.0,69.11,85.0,73.0,49.0,62.95,46.0,82.91,144.0,93.69,40.0,73.50333333333334,7.2111025509275555,5.349171275375309,65.57142857142857,74.41142857142857,27.23268344506366,3.5615559734996642,70.78571428571429,76.16571428571429,26.265445482108884,7.932151434108361,79.03333333333333,84.63033333333333,23.760998663171947,14.085181130226024,84.0,0.3204127862672524,0,0,0,0,0.42788824560434335,-0.3583939119660945,-8.535714285714286,-0.11857142857142045
